smiles,pref_name,id_29,top3_29
CC(OC(=O)CCC(=O)CN)OC(=O)C(C)(C)C,,515932,
CCCC(CCC)C(=O)OCOC(=O)CCC(=O)CN,,515933,
CCCC(CCC)C(=O)OC(C)OC(=O)CCC(=O)CN,,515934,
Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,,515978,
CC(CCOC(=O)N(C)C)N(C)C,,515997,
CC(CCOC(=O)N1CCCC1)N(C)C,,515998,
CC(CCOC(=O)N1CCCCC1)N(C)C,,515999,
CC(CCOC(=O)N1CCC1)N(C)C,,516000,
CC(CCOC(=O)N1CC(C)(C)C1)N(C)C,,516001,
CC(CCOC(=O)N1CC(F)(F)C1)N(C)C,,516002,
NCc1ccc(COc2nc(N)nc3nc[nH]c23)cc1,,516067,
NCc1cccc(COc2nc(N)nc3nc[nH]c23)c1,,516068,
CC(CCOC(=O)N1CCC1C)N(C)C,,516092,
CC(CCOC(=O)N1CCC1(C)C)N(C)C,,516093,
CC(CCOC(=O)n1cccc1)N(C)C,,516094,
CC(C)C(=O)OCCC(C)N(C)C,,516096,
Cc1cccc(OS(=O)(=O)CCc2ccccc2)c1,,516148,
Cc1cccc(C(=O)O)c1O,HYDROXYTOLUIC ACID,516163,
CCS(=O)(=O)Oc1cccc(Oc2ccccc2)c1,,516214,
CC(=O)SCC(=O)c1ccc(NS(=O)(=O)c2ccc(OCCCO)cc2)nc1,,516219,
CC(=O)SCC(=O)c1ccc(NS(=O)(=O)c2ccc(OCCCN3CCCC3)cc2)nc1,,516300,
CC(=O)SCC(=O)c1ccc(NS(=O)(=O)c2ccc(OCCCN3CCCCC3)cc2)nc1,,516301,
CC(=O)SCC(=O)c1ccc(NS(=O)(=O)c2ccc(OCCCN3CCOCC3)cc2)nc1,,516302,
CC(=O)SCC(=O)c1ccc(NS(=O)(=O)c2ccc(OCc3ccccn3)cc2)nc1,,516359,
CC(=O)SCC(=O)c1ccc(NS(=O)(=O)c2ccc(OCCc3ccccn3)cc2)nc1,,516360,
CC(=O)SCC(=O)c1ccc(NS(=O)(=O)c2ccc(OCCCc3ccccn3)cc2)nc1,,516361,
COc1ccc(OCCN(CC(=O)NCC(C)C)Cc2ccccc2)cc1OC,,516489,
COc1ccc(OCCN(CC(=O)NCC(C)C)Cc2ccc(F)cc2)cc1OC,,516556,
COc1ccc(OCCN(CC(=O)NCC(C)C)Cc2ccc(F)c(F)c2)cc1OC,,516557,
COc1ccc(OCCN(CC(=O)NCC(C)C)Cc2cccs2)cc1OC,,516558,
CC(C)c1cc(C(C)C)n(CC(OC(=O)Nc2ccc(F)cc2F)C(C)(C)C)n1,,516631,
CCCCCCCCCCC[C@H](CC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H](OC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCC)[C@H]1NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCC)C(=O)O)OC(=O)CCCCCCCCC,,516732,
CCCCCCCCCCC[C@H](CC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H](OC(=O)C[C@@H](CCCCCCCCCCC)OCCCCCCCCCC)[C@H]1NC(=O)C[C@@H](CCCCCCCCCCC)OCCCCCCCCCC)C(=O)O)OCCCCCCCCCC,,516734,
COc1ccc2nc(SCc3ccc(F)c(F)c3)[nH]c2c1,,516805,
COc1ccc2nc(SCc3ccc4ccccc4c3)[nH]c2c1,,516880,
COc1ccc2nc(SCc3ccncc3)[nH]c2c1,,516881,
COc1ccc2nc(SCc3n[nH]c4ccccc34)[nH]c2c1,,516882,
OCCCc1ccc(O)c(O)c1,HYDROXYTYROSOL,516890,
Clc1cccc(CNc2cc(Cl)nc3ccnn23)c1,,516971,
CO[C@H]1O[C@H](CCS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@@H]1O,,516992,
Cc1cccc(CNc2cc(Cl)nc3ccnn23)c1,,517045,
FC(F)(F)c1cccc(CNc2cc(Cl)nc3ccnn23)c1,,517046,
FC(F)(F)Oc1cccc(CNc2cc(Cl)nc3ccnn23)c1,,517047,
Clc1ccc(CNc2cc(Cl)nc3ccnn23)cc1,,517049,
Cc1ccc(CNc2cc(Cl)nc3ccnn23)cc1,,517050,
Cc1ccc(CC(Oc2ccc(Cl)cc2)C(=O)O)cc1,,517066,
CCCc1ccc(CC(Oc2ccc(Cl)cc2)C(=O)O)cc1,,517067,
CCCCCCc1ccc(CC(Oc2ccc(Cl)cc2)C(=O)O)cc1,,517068,
FC(F)(F)c1ccc(CNc2cc(Cl)nc3ccnn23)cc1,,517124,
FC(F)(F)Oc1ccc(CNc2cc(Cl)nc3ccnn23)cc1,,517125,
Clc1cc(Cl)cc(CNc2cc(Cl)nc3ccnn23)c1,,517129,
CC(C)(CS(=O)(=O)[O-])N(Cl)Cl,,517485,
CC(N)Cc1ccc2ccccc2c1,,517669,
CCCCCCCCCCCC[C@@H](O)[C@H](CO)NC(=O)CC(CC(C)C)CC(C)C,,517728,
COc1ccc(CN2C[C@@H]3CCC(=O)[C@H]2CN3CC=C(C)C)cc1,,517761,
COc1ccc(CN2C[C@H]3CCC(=O)[C@@H]2CN3CC=C(C)C)cc1,,517762,
Oc1nc(S)nc(SCc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)n1,,517850,
OCCNCCNc1ccnc2cc(Cl)ccc12,,517906,
Clc1ccc2c(NCCNC3CCCCC3)ccnc2c1,,517910,
Clc1ccc2c(NCCNCc3ccccc3)ccnc2c1,,517911,
CCCCNc1ccnc2cc(Cl)ccc12,,518119,
OCCCNc1ccnc2cc(Cl)ccc12,,518120,"[1285849, 43896, 104641]"
NCC1CCC(CCc2ccccc2)O1,,518204,
NCC1CCC(CCc2cccc3ccccc23)O1,,518205,
NCC1CCC(CCc2c(F)c(F)c(F)c(F)c2F)O1,,518206,
CCC1(Cc2ccccc2)OS(=O)(=O)CC1=O,,518218,
NCC1CCC(CCc2cccnc2)O1,,518279,
NCCC1CCC(Cc2ccccc2)O1,,518280,
Cc1cc(CCC2CCC(CCN)O2)ccc1F,,518281,
NCCC1CCC(CCc2ccc(O)cc2)O1,,518282,
CCC1(Cc2ccccc2)OS(=O)(=O)C=C1OC,,518296,
CCC1(Cc2ccccc2)OS(=O)(=O)C=C1OCC=C(C)C,,518298,
CCC1(Cc2ccccc2)OS(=O)(=O)C=C1OCC#N,,518299,
CCC1(Cc2ccccc2)OS(=O)(=O)C=C1OCC(=O)OC,,518300,
C[C@@H](CO)NC(=O)c1cnc2ccccc2c1Cl,,518505,
CC(C)C[C@@H](CO)NC(=O)c1cnc2ccccc2c1Cl,,518581,
COC(=O)CNC(=O)c1cnc2ccccc2c1Cl,,518583,
COC(=O)[C@H](C)NC(=O)c1cnc2ccccc2c1Cl,,518584,
CC[C@H](C)[C@H](NC(=O)c1cnc2ccccc2c1Cl)C(=O)OC,,518585,
COC(=O)[C@H](CC(C)C)NC(=O)c1cnc2ccccc2c1Cl,,518586,
COC(=O)[C@@H](NC(=O)c1cnc2ccccc2c1Cl)C(C)C,,518587,
C1CNC2C3CC4CC(C3)CC2(C1)C4,,518656,
CN1CCCC23CC4CC(CC(C4)C12)C3,,518657,
COC(=O)[C@H](CSC)NC(=O)c1cnc2ccccc2c1Cl,,518672,
COC(=O)[C@@H](NC(=O)c1cnc2ccccc2c1Cl)[C@@H](C)O,,518673,
COC(=O)[C@H](CO)NC(=O)c1cnc2ccccc2c1Cl,,518674,
CCOC(=O)[C@H](CO)NC(=O)c1cnc2ccccc2c1Cl,,518675,
C1CC2C3CC4CC(C3)CC2(CN1)C4,,518739,
C1CC23CC4CC(CC(C4)C2N1)C3,,518741,
CCN1CCC23CC4CC(CC(C4)C12)C3,,518742,
CN1CCC23CC4CC(CC(C4)C12)C3,,518743,
CN1CC2C3CC4CC(C3)CC2(C4)C1,,518745,
COC(=O)[C@H](CO)NC(=O)c1cnc2c(C)cccc2c1Cl,,518758,
COC(=O)[C@H](CO)NC(=O)c1cnc2cc(C)ccc2c1Cl,,518759,
COC(=O)[C@H](CO)NC(=O)c1cnc2ccc(C)cc2c1Cl,,518760,
COC(=O)[C@H](CO)NC(=O)c1cnc2c(Cl)cccc2c1Cl,,518761,
COC(=O)[C@H](CO)NC(=O)c1cnc2cc(Cl)ccc2c1Cl,,518762,
COC(=O)[C@H](CO)NC(=O)c1cnc2ccc(Cl)cc2c1Cl,,518763,
COC(=O)[C@H](CO)NC(=O)c1cnc2ccc(F)cc2c1Cl,,518882,
COC(=O)[C@H](CO)NC(=O)c1cnc2c(F)cc(F)cc2c1Cl,,518883,
COC(=O)[C@@H](NC(=O)c1cnc2cc(C)ccc2c1Cl)[C@@H](C)O,,518884,
Cc1nc2ccccc2c(O)c1C(=O)O,,519204,
CCCCCc1nc2ccccc2c(O)c1C(=O)OCC,,519205,
CCCCCCCCCCc1nc2ccccc2c(O)c1C(=O)OCC,,519206,
CCCCCCCCCCc1nc2ccccc2c(O)c1C(=O)O,,519207,
CCCCCCCCCCCCCCCc1nc2ccccc2c(O)c1C(=O)OCC,,519208,
CCCCCCCCCCCCCCCc1nc2ccccc2c(O)c1C(=O)O,,519250,
Cc1ccc(O)c(NC(=O)c2ccc(CNc3ccncc3)cc2)c1,,519305,
COc1ccc(O)c(NC(=O)c2ccc(CNc3ccncc3)cc2)c1,,519370,
Nc1nc(Cl)c2ncn([C@@H]3O[C@H](CO)C=C3F)c2n1,,519395,
Nc1nc(O)c2ncn([C@@H]3O[C@H](CO)C=C3F)c2n1,,519397,
Nc1nc(O)c2ncn([C@H]3S[C@@H](CO)C=C3F)c2n1,,519656,
Nc1nc(O)c2ncn([C@@H]3CC(F)(F)[C@H](CO)O3)c2n1,,519795,
Nc1nc(O)c2ncn([C@H]3CC(F)(F)[C@H](CO)O3)c2n1,,519796,
Clc1ccc2nc3[nH]c4ccccc4c3c(Cl)c2c1,,519956,
Clc1ccc([C@@H]2C[C@@H]3Cc4ccc5ccccc5c4N2O3)c(Cl)c1,,520056,
CCCCCCCCCCCCCCCC(=O)N[C@@H]1C[C@@H]1O,,520403,
CCCCCCCCCCCCCCCC(=O)N[C@@H]1C[C@H]1O,,520404,
CCCCCCCCCCCCCCCC(=O)N[C@H]1C[C@H]1O,,520473,
CCCCCCCCCCCCCCCC(=O)N[C@H]1C[C@@H]1O,,520475,
CC1CN(Cc2ccc(OCC3CCCCC3)cc2)C(=O)O1,,520504,
CC1CN(Cc2ccc(OCCC3CCCCC3)cc2)C(=O)O1,,520506,
CC1CN(Cc2ccc(OC3CCCCC3)cc2)C(=O)O1,,520507,
CC1CN(Cc2ccc(OCc3ccccc3)cc2)C(=O)O1,,520508,
Cc1ccnc(S)n1,,520566,
CC1CN(Cc2ccc(OC3CCOCC3)cc2)C(=O)O1,,520576,
C[C@@H]1CN(Cc2ccc(CN(C)C3CCCCC3)cc2)C(=O)O1,,520578,
C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC1=O,,520758,
CCCC[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC1=O,,520760,
CCCCC(=O)NCCCC[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC1=O,,520762,
CCCCCCCC(=O)NCCCC[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC1=O,,520763,
COc1ccc(C2CC(=O)c3cc(OC)ccc3O2)c(OC)c1,,520771,
Clc1cccc2nc3[nH]c4ccccc4c3c(Cl)c12,,520828,
NC(Cc1c[nH]c2ccccc12)C(=O)O,DL-TRYPTOPHAN,520938,
CNc1cc2c(NC3Cc4ccccc4C3)ncnc2cn1,,521036,
COc1cc2c(NC3Cc4ccccc4C3)ncnc2cn1,,521037,
CNc1ncnc2cnc(NC3Cc4ccccc4C3)cc12,,521246,
OCCNc1ncnc2cnc(NC3Cc4ccccc4C3)cc12,,521247,
OCCNc1cc2c(NCCO)ncnc2cn1,,521248,
OCCNc1cc2c(NC3Cc4ccccc4C3)ncnc2cn1,,521250,
COCCNc1cc2c(NC3Cc4ccccc4C3)ncnc2cn1,,521319,
CN(C)CCNc1cc2c(NC3Cc4ccccc4C3)ncnc2cn1,,521320,
OCCOCCNc1cc2c(NC3Cc4ccccc4C3)ncnc2cn1,,521321,
COCCNc1cc2c(NC3CCCCC3)ncnc2cn1,,521322,
OCCOc1cc2c(NC3CCCCC3)ncnc2cn1,,521323,
COCCOc1cc2c(NC3CCCCC3)ncnc2cn1,,521324,
FC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,,521393,
OCCCOc1cc2c(NC3CCCCC3)ncnc2cn1,,521401,
NCCNc1cc2c(NC3CCCCC3)ncnc2cn1,,521403,
NCCCNc1cc2c(NC3CCCCC3)ncnc2cn1,,521404,
FCc1ccc(OCCCN2CCCCC2)cc1,,521468,
FCCc1ccc(OCCCN2CCCCC2)cc1,,521469,
F[C@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,,521470,
N#Cc1ccc2cc(CO[C@H]3CCNC3)ccc2c1,,521529,
Fc1ccc2cc(CO[C@@H]3CCNC3)ccc2c1,,521530,
F[C@@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,,521543,
FC1CCN(Cc2ccc(OCCCN3CCCC3)cc2)CC1,,521544,
F[C@@H]1CCN(Cc2ccc(OCCCN3CCCC3)cc2)C1,,521545,
FC1CCN(CCCOc2ccc(CN3CCCC3)cc2)CC1,,521546,
FC1(F)CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,,521547,
BrC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,,521548,
ClC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,,521626,
CS(=O)(=O)OC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,,521627,
CC1(C)C2CC=C(CNC3CCN(Cc4ccc(Cl)cc4F)CC3)C1C2,,521646,
N#Cc1ccc2cc(OC[C@H]3CCNC3)ccc2c1,,521690,
N#Cc1ccc2cc(OC[C@@H]3CCNC3)ccc2c1,,521691,
N#Cc1ccc2cc(OCC3CCNCC3)ccc2c1,,521693,
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Cl)c4)c3s2)cc1,,521713,
N#Cc1ccc2ccc(OCC3CCNCC3)cc2c1,,521763,
Fc1ccc2cc(CCN3CCNCC3)ccc2c1,,521766,
CNC12CC3CC(CC(C3)O1)C2,,521809,
NC12CC3CC(CC(C3)O1)C2,,521810,
Fc1ccc(Nc2ncnc3nc(Nc4ccc(CCN5CCOCC5)cc4)sc23)cc1Cl,,521856,
CN(C)Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,,521922,
Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)cc1Cl,,521925,
Nc1nnc(SCc2ccc(F)cc2)s1,,521970,
CCNCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,GARDIQUIMOD,521989,
CCNCc1nc2c3ccccc3nc(N)c2n1CC(C)(C)O,,521990,
CCNCc1nc2c3ccccc3ncc2n1CC(C)(C)O,,521991,"[1158734, 1158747, 1158736]"
C[C@H](C[C@H](OC(=O)CC(C)(C)C)[C@@H](OC(=O)CC(C)(C)C)C(C)(C)O)C1=C2C[C@H](OC(=O)CC(C)(C)C)[C@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]3(C)[C@@]2(C)CC1,,522004,
CCOCC(=O)OC(C)(C)[C@H](OC(=O)COC)[C@H](C[C@@H](C)C1=C2C[C@H](OC(=O)COC)[C@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]3(C)[C@@]2(C)CC1)OC(=O)COC,,522107,
C[C@H](C[C@H](OC(=O)CNC(=O)OC(C)(C)C)[C@@H](OC(=O)CNC(=O)OC(C)(C)C)C(C)(C)O)C1=C2C[C@H](OC(=O)CNC(=O)OC(C)(C)C)[C@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]3(C)[C@@]2(C)CC1,,522111,
CN(C)c1cc2c(NC3CCCCC3)ncnc2cn1,,522196,
CN(C)c1cc2c(NC3Cc4ccccc4C3)ncnc2cn1,,522199,
Nc1nc(CCc2n[nH]c(N)n2)n[nH]1,,522452,
OCCNc1ncnc2[nH]cnc12,,522453,
CCCCCCCCCCCCCCCCCC(=O)NC(CO)C(=O)OCC,,522610,
CCCCCCCCCCCCCCCCCC(=O)NC(CO)C(=O)O,,522611,
CCCCCCCCCCCCCCCCCC(=O)NC(CO)P(=O)(OC)OC,,522754,
CCCCCCCCCCCCCCCCCC(=O)NC(CO)P(=O)(O)O,,522812,
CC(Br)C(=O)Nc1cccc(NC(=O)NCCCl)c1,,522950,
CC(Br)C(=O)Nc1cccc(NC(=O)NC(=O)CCCl)c1,,522953,
CC(=O)NC(=O)Nc1cccc(NC(=O)CBr)c1,,522954,
CC(Br)C(=O)Nc1cccc(NC(=O)NC=O)c1,,523017,
CC(Br)C(=O)NC(=O)Nc1cccc(NC(=O)C(C)Br)c1,,523019,
COc1cc(NC(=O)Nc2cccc(NC(=O)CBr)c2)cc(OC)c1OC,,523021,
COc1cc(NC(=O)Nc2cccc(NC(=O)C(C)Br)c2)cc(OC)c1OC,,523081,
CC(=O)c1c(C)[n+]([O-])c2ccccc2[n+]1[O-],MEQUINDOX,523262,
NC(CNC(=O)C(F)F)C(=O)c1ccccc1,,523315,
Cc1ccc(NC(=S)OCCNC(=O)c2ccccc2C(=O)O)c(C)c1,,523465,
Cc1ccc(NC(=S)OCCNC(=O)c2ccccc2C(=O)O)cc1Cl,,523521,
COc1ccc(NC(=S)OCCNC(=O)c2ccccc2C(=O)O)cc1OC,,523523,
C=CCNC(=S)OCCN1C(=O)c2ccccc2C1=O,,523708,
CC(C)(C)CC(C)(C)NC(=S)OCCN1C(=O)c2ccccc2C1=O,,523766,
CCCCNC(=S)OCCN1C(=O)c2ccccc2C1=O,,523767,
COc1ccc(CCNC(=S)OCCN2C(=O)c3ccccc3C2=O)cc1OC,,523830,
Cc1ccc(NC(=S)OCCN2C(=O)c3ccccc3C2=O)c(C)c1,,523831,
Cc1cc(C)cc(NC(=S)OCCN2C(=O)c3ccccc3C2=O)c1,,523833,
CCSC(CC=C(C)C)C1=CC(=O)c2c(OC)ccc(OC)c2C1=O,,523973,
CCCSC(CC=C(C)C)C1=CC(=O)c2c(OC)ccc(OC)c2C1=O,,523975,
COc1ccc(CCNC(=S)OCCNC(=O)c2ccccc2C(=O)O)cc1OC,,524009,
Cc1ccc(NC(=S)OCCN2C(=O)c3ccccc3C2=O)cc1Cl,,524012,
CCCCCSC(CC=C(C)C)C1=CC(=O)c2c(OC)ccc(OC)c2C1=O,,524028,
COc1ccc(NC(=S)OCCN2C(=O)c3ccccc3C2=O)cc1OC,,524068,
CCC(=O)SC(CC=C(C)C)C1=CC(=O)c2c(OC)ccc(OC)c2C1=O,,524082,
CCCC(=O)SC(CC=C(C)C)C1=CC(=O)c2c(OC)ccc(OC)c2C1=O,,524084,
Cc1ccc(NC(=S)OCCN2C(=O)c3ccc(C)cc3C2=O)cc1,,524177,
CCc1ccc(NC(=S)OCCN2C(=O)c3ccc(C)cc3C2=O)cc1,,524178,
CC(=O)c1ccc(NC(=S)OCCN2C(=O)c3ccc(C)cc3C2=O)cc1,,524179,
CCCCCC(=O)SC(CC=C(C)C)C1=CC(=O)c2c(OC)ccc(OC)c2C1=O,,524192,
COc1ccc(NC(=S)OCCN2C(=O)c3ccc(C)cc3C2=O)cc1,,524233,
Cc1ccc(Cc2cccc3nc(N)nc(N)c23)cc1,,524381,
COc1ccc2nc3cc(Cl)ccc3c(NCCNCC(O)CO)c2n1,,524386,
Nc1ccc(Oc2ccc(Cc3cnc(N)nc3N)cc2)cc1,,524392,
COc1ccc(NCCCNc2ccnc3ccccc23)cc1,,524403,
Cc1cc(NC(=O)NC(=N)N)ccc1Cl,,524421,
CCCCCCCCNCc1c(O)ccc2ccccc12,,524422,
CON(CCCN(C)C)C(=N)N,,524428,
COc1cc(N)cc2sc(N)nc12,,524433,
COc1cc(C=NNc2ccnc3cc(Cl)ccc23)ccc1O,,524441,
Clc1ccc2c(NN=Cc3cccs3)ccnc2c1,,524447,
CCN(CC)C(=O)C(=O)c1c[nH]c2ccc(Cl)cc12,,524458,
CCCCCCCCc1nc(C)c(Br)c(O)c1Br,,524483,
COc1ccc(CC2(CO)CCN(Cc3ccc(O)c(Cl)c3)CC2)cc1,,524486,
CC(C)(C)c1ccc(O)c(CNC2CCCCC2)c1,,524490,
COc1cc(OC)c(NC(=O)Nc2ccnc3ccccc23)cc1Cl,,524502,
CCCCCc1cnc2nc(N)nc(N)c2c1,,524511,
Clc1ccc2c(NCc3ccccc3)ccnc2c1,,524517,
COc1ccc(Nc2nc(C)cc(NC3CCCC3)n2)cc1,,524520,
CCOC(=O)Cc1nc(C(=O)OCC)c(N)[nH]1,,524521,
CCCCN(CCCC)Cc1cc2ccccc2cc1O,,524527,
Clc1cc(Cl)cc(Nc2ccnc(Nc3cc(Cl)cc(Cl)c3)n2)c1,,524540,
CCCCCCCc1c(C)nc2c(OC)cccc2c1O,,524541,
CCc1cc2c(Sc3nc4ccccc4[nH]3)ncnc2s1,,524542,
NC(=O)c1c(Cl)nc2ccccc2c1Cl,,524547,
NC(=O)Nc1ccc2cn[nH]c2c1,,524554,
NOCCCOc1ccc(Cl)cc1,,524559,
Cc1cc(N)nc2cc(CNCCc3ccccc3Br)ccc12,,524573,
COc1ccc(CON2C(=N)N=C(N)NC2(C)C)cc1OC,,524583,
COc1ccc(CC(C)NCC(O)c2cccc(Cl)c2)cc1C,,524603,
CCC(C)c1ccc(NC(=O)Nc2ccnc3ccccc23)cc1,,524607,
CCc1nc2nc(C)cc(Nc3ccc(F)c(Cl)c3)n2n1,,524611,
Clc1ccc2c(NCCc3ccccn3)ccnc2c1,,524612,
COc1ccc(OCCCON)cc1,,524617,
Clc1ccc2c(NN=Cc3ccccc3)ccnc2c1,,524635,
COc1cccc2c(NN=Cc3ccccc3Cl)cc(C)nc12,,524643,
Oc1cccc2ccc(Nc3ccccn3)nc12,,524649,
FC(F)(F)c1ccc2nccc(NCc3ccccc3)c2c1,,524651,
Cc1sc2ncnc(Sc3nnc(N)s3)c2c1C,,524669,
Cc1cc(O)nc(NC(=N)NOCc2ccccc2)n1,,524673,
CC(C)C(=O)NC(NC(=S)Nc1ccc(Br)cc1)C(Cl)(Cl)Cl,,524697,
Nc1nc(N)c2c(Oc3cccnc3)cccc2n1,,524699,
CC(C)CCNCc1c(O)ccc2ccccc12,,524703,
CCC(C)(C)c1ccc2nc(N)nc(N)c2c1C,,524705,
CC1CCCN(Cc2cc(Cl)cc(Cl)c2O)C1,,524711,
NOCCCCOc1ccccc1,,524714,
Nc1nccc2ccc(Oc3ccncc3)cc12,,524721,
Nc1nc(N)c2cc(Cc3ccccc3Cl)cnc2n1,,524728,
Fc1ccc2c(NN=CC=Cc3ccccc3)ccnc2c1,,524743,
CC(C)(C)c1ccc(CNC(=O)c2cc(CNC3CCC(N)CC3)ccc2O)cc1,,524745,
CCCCCNc1ccnc2cc(Cl)ccc12,,524757,
CC(=NNC(=N)N)c1ccc2ccc3ccccc3c2c1,,524759,
Nc1ncc(OC2CCCCC2)c(N)n1,,524760,
COc1ccc2nc3cc(Cl)ccc3c(NCCCO)c2c1,,524765,
COc1ccc(CCCON2C(=N)N=C(N)NC2(C)C)cc1,,524772,
CC(=O)N1Cc2ccccc2C1=O,,524775,
CCCCc1ccc2[nH]cc(C3=CCN(C)CC3)c2c1Br,,524780,
CN(C)c1ccc(OCCCCCCOc2ccccc2)cc1,,524788,
Cc1cc(O)nc(NC#N)n1,,524799,
CCNc1cc(CC)nc(Nc2ccc(C)cc2)n1,,524804,
COc1ccc2nc(C)cc(Nc3ccc(Cl)c(Cl)c3)c2c1,,524808,
CCc1ccc(OCCCON2C(=N)N=C(N)NC2(C)C)cc1,,524822,
COc1cccc(Nc2nc(N)c3ccccc3n2)c1,,524823,
CC(=O)c1sc2ccccc2c1O,,524831,
Clc1ccc2c(NN=Cc3cccnc3)ccnc2c1,,524840,
Clc1ccc2c(NCc3ccccn3)ccnc2c1,,524847,
COc1cc(COc2c(C)nc(N)nc2N)cc(OC)c1OC,,524851,
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,,524877,
CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1,PARBENDAZOLE,524882,
CCCCCCCCc1c(C)nc(C)c(Br)c1O,,524883,
COc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1OC,,524884,
NOCCCCOc1ccc(Cl)cc1,,524887,
COc1csc2cc(Br)ccc12,,524890,
CCCCCCCCNCCCSCCCNCCCCCCCC,,524916,
CC(C)Oc1ccc(CCCON2C(=N)N=C(N)NC2(C)C)cc1,,524927,
NC(=O)Nc1ccc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2c1,,524940,
CCCCCCCc1c(C)nc2cc(OC)ccc2c1O,,524958,
CCc1c(CCNCCCCCNCCc2ccc(OC)c(OC)c2CC)ccc(OC)c1OC,,525035,
CCCCCOc1ccc(CC(C)NCC(O)c2cccc(Cl)c2)cc1,,525089,
NC(=O)c1cccc(Nc2nccc(Nc3ccc(Oc4ccc5ccccc5c4)cc3)n2)c1,,525103,
COc1cc2ncnc(Nc3ccc(OCc4ccccc4Br)c(Cl)c3)c2cc1OC,,525151,
Cc1n[nH]c2cc(Nc3ccnc(Nc4ccc(CN5CCOCC5)cc4)n3)ccc12,,525155,
CN(C)CC(=O)Nc1ccc(Nc2nccc(NCC(O)c3ccccc3)n2)cc1,,525187,
CC(=O)NCC(=O)NC1=NC(=N)N(OCc2ccc3ccccc3c2)C(C)(C)N1,,525208,
CC(C)(C)Oc1ccc(NC(=O)c2ccccc2O)cc1,,525271,
FC(F)(F)c1ccc(Nc2nnnc3ccccc23)cc1,,525278,
CC(C)c1ccc(NC(=O)c2ccc(CN3CCCN(CC4CCCCC4)CC3)cc2)cc1,,525295,
Clc1ccc(Cl)c2[nH]c(CNCCCNc3nc4ccccc4[nH]3)cc12,,525318,
COc1cccc(NC(=O)NCCNc2ccnc(Nc3ccc(F)cc3)n2)c1,,525348,
CN(C)CCCOc1cccc(CCNCc2cccc(Oc3ccc(Cl)cc3)c2)c1,,525380,
CCc1ccc(CC(C)NCC(O)c2ccccc2)cc1,,525421,
CC(C)(C)C1CCC(CC2=C(C(=O)O)c3ccccc3C2=O)CC1,,525508,
COc1ccc2ncc(F)c(CCN3CC(O)C(CNCc4ccc(F)cc4)C3)c2n1,,525534,
Fc1ccc(COc2ccc(Nc3ncnc4ccc(I)cc34)cc2Cl)cc1,,525553,
COc1cccc2c(NN=Cc3ccc(Cl)cc3)ccnc12,,525572,
Cc1ccc(CON2C(=N)N=C(N)NC2(C)C)cc1C,,525601,
Cc1ccc(Nc2nc(C)cc(NC3CC3)n2)cc1,,525615,
CCCN1CCN(CC(O)CNC(=O)Nc2ccc(Br)cc2)CC1,,525618,
CC1CN(Cc2csc(Nc3ccccc3)n2)CC(C)O1,,525639,
