cell_id,id_compuestos_actividad_positiva
489,"[5295, 8062, 33889, 63252, 144317, 151991, 161178, 360720, 365281, 426441, 427015, 427165, 427212, 427266, 427396, 427400, 427442, 427443, 427764, 427767, 493142, 497948, 499179, 500846, 508470, 516291, 517860, 573704, 573714, 573716, 573718, 573719, 573927, 579824, 597292, 597293, 597294, 597296, 597297, 597308, 597315, 625315, 626902, 626903, 626968, 687193, 714842, 714845, 714846, 714847, 714848, 714849, 714850, 714851, 1069987, 1069988, 1069989, 1069990, 1069991, 1069992, 1069996, 1069999, 1070000, 1070001, 1070002, 1070003, 1070004, 1070008, 1070010, 1070441, 1122946, 1180732, 1282817, 1282921, 1283609, 1338697, 1339590, 1339591, 1339592, 1339593, 1339594, 1339595, 1339596, 1339597, 1348092, 1421076, 1421080, 1421089, 1421092, 1421094, 1421099, 1421100, 1421101, 1421104, 1421105, 1421107, 1424536, 1429492, 1443481, 1443490, 1443501, 1446596, 1446597, 1446598, 1446599, 1446600, 1446603, 1446604, 1446605, 1446606, 1446609, 1446610, 1446611, 1446614, 1446615, 1446616, 1446617, 1446618, 1446619, 1446621, 1446624, 1528984, 1529150, 1529151, 1529152, 1529155, 1529159, 1529164, 1566210, 1568577, 1568589, 1619788, 1619817, 1620123, 1620124, 1620824, 1620827, 1620829, 1620830, 1620831, 1620832, 1620833, 1620839, 1620841, 1620842, 1620843, 1620844, 1620845, 1620846, 1620847, 1620849, 1620859, 1620985, 1620986, 1620987, 1620995, 1620998, 1621009, 1621014, 1621018, 1621019, 1621123, 1621125, 1621126, 1621127, 1621128, 1621129, 1621133, 1621134, 1621140, 1621142, 1621144, 1621145, 1621146, 1621150, 1621151, 1621173, 1622256, 1622258, 1622260, 1623275, 1623458, 1623460, 1623468, 1623470, 1623959, 1731797, 1731799, 1731800, 1731802, 1731808, 1731811, 1731812, 1731813, 1731815, 1732087, 1732088, 1732090, 1734302, 1734305, 1734307, 1747950, 1792065, 1824110, 1824111, 1824113, 1824114, 1824620, 1824622, 1824623, 1824624, 1824625, 1824626, 1824627, 1824628, 1824635, 1824638, 1824642, 1824648, 1824657, 1827847, 1843976, 1960666, 1960670, 1960671, 1971424, 1971653, 1971654, 1971655, 1971656, 1971660, 1971661, 1971662, 2053653, 2059234, 2059240, 2059248, 2059349, 2106747, 2122306, 2142583, 2204910, 2346128, 2353473, 2353488, 2353974, 2360553, 2364177, 2382222, 2382249, 2389757, 2402820, 2404128, 2410443, 2410474, 2432712, 2448544, 2449715, 2469440, 2470537, 2473071, 2473080, 2473181, 2473427, 2474392, 2474436, 2474771, 2475125, 2475652, 2476282, 2477474, 2477500, 2477575, 2479254, 2479867, 2480054, 2481351, 2481410, 2482119, 2484854]"
490,"[78759, 1966998, 1967004, 2321271]"
491,"[860, 923, 5575, 6088, 6341, 6936, 7343, 7427, 12588, 12911, 18696, 19589, 20140, 22404, 22653, 22664, 22693, 22733, 23003, 23048, 23721, 25497, 31125, 31146, 37586, 37587, 37647, 38089, 38114, 38115, 38625, 39291, 39305, 39345, 39346, 39480, 40028, 40029, 40030, 40518, 40519, 43323, 43838, 44378, 47573, 47581, 47619, 47620, 48091, 48092, 48272, 48376, 48398, 48400, 51182, 51929, 51979, 52696, 52812, 55670, 55671, 56040, 56458, 61897, 62208, 62540, 63069, 63535, 65605, 67508, 68607, 69277, 74878, 75116, 75146, 75194, 75654, 76767, 76768, 82983, 84295, 86009, 86381, 86384, 86524, 86557, 87216, 88859, 90396, 95663, 100850, 102554, 102566, 102589, 102604, 102613, 102657, 102660, 102793, 103328, 103392, 103658, 103903, 105171, 107431, 107508, 108296, 108327, 108462, 108902, 108946, 112162, 112263, 112277, 112777, 115841, 121457, 123382, 124762, 125367, 125575, 139676, 139950, 140391, 143047, 143048, 143050, 143287, 147398, 149897, 150752, 150774, 150828, 150843, 151991, 152441, 152443, 152611, 152709, 152710, 152886, 152887, 153002, 153045, 153176, 153369, 153444, 153446, 153482, 153505, 153506, 153562, 153607, 153608, 153625, 153626, 153661, 155571, 157696, 157699, 157819, 157821, 158055, 158056, 158360, 161022, 162058, 164098, 164118, 164272, 164311, 168418, 168932, 171014, 171804, 171805, 171846, 171914, 172276, 173051, 173052, 174304, 182216, 182634, 183134, 183291, 183326, 187532, 187649, 187828, 188266, 188430, 188773, 188804, 189109, 189110, 190119, 195649, 201299, 202595, 202771, 203665, 204071, 204282, 204380, 204711, 205737, 209697, 209800, 209911, 209923, 209966, 210076, 210191, 210192, 210300, 210316, 210341, 210454, 210505, 210517, 210598, 210720, 210962, 211140, 211141, 212379, 219568, 220974, 220975, 221037, 226670, 238406, 240491, 241824, 243723, 243744, 243900, 243942, 248310, 248313, 250941, 251587, 251588, 251737, 251777, 252059, 255401, 255474, 257023, 258450, 259324, 259355, 260718, 262586, 291459, 291953, 307189, 307667, 311513, 312097, 312277, 313194, 313347, 313563, 313565, 313728, 314908, 315817, 318433, 318698, 318747, 322288, 327938, 328137, 332298, 335048, 335273, 335644, 335701, 336766, 336875, 336879, 342897, 343584, 343620, 343977, 344005, 344591, 345080, 355917, 356083, 357938, 360430, 360449, 360948, 361823, 365103, 370502, 374548, 376676, 379755, 379758, 380372, 381244, 381247, 381615, 387663, 393442, 394234, 398609, 415834, 418697, 418820, 424513, 424514, 424528, 424979, 425019, 425249, 428792, 429014, 429181, 430199, 436121, 441287, 443901, 443988, 444216, 444234, 444446, 446301, 448783, 453839, 453840, 453919, 453922, 453923, 454023, 456064, 456066, 456069, 462435, 463083, 463131, 464347, 464509, 465123, 474448, 481621, 482680, 482681, 486915, 486917, 490427, 492553, 498731, 499179, 499979, 500098, 505366, 508470, 518466, 519260, 520664, 521022, 521029, 523878, 542568, 547941, 548004, 548238, 548275, 549249, 549955, 551792, 553345, 553346, 553393, 553879, 554246, 554587, 556020, 556326, 557741, 559817, 561487, 563355, 564790, 566763, 569664, 581042, 581382, 586705, 594218, 594270, 594282, 598111, 602499, 608320, 609315, 612049, 615130, 615141, 624466, 625898, 626749, 633941, 645674, 645677, 645678, 646326, 649926, 649929, 663824, 675133, 675699, 701977, 708001, 708076, 708093, 708112, 708173, 708219, 713037, 840903, 942038, 946146, 984121, 989951, 1050322, 1050826, 1052516, 1052529, 1053764, 1060791, 1060795, 1061484, 1073669, 1086372, 1087199, 1090888, 1092090, 1094066, 1099446, 1101826, 1103372, 1107252, 1107730, 1111233, 1111689, 1116150, 1141160, 1141278, 1141279, 1141462, 1143697, 1149563, 1151003, 1151010, 1151506, 1161789, 1167480, 1173235, 1174608, 1175998, 1180204, 1180722, 1208162, 1213690, 1220034, 1246861, 1248731, 1264836, 1270077, 1270079, 1270088, 1270092, 1270093, 1270094, 1270096, 1270097, 1270268, 1277745, 1277746, 1277747, 1277915, 1277918, 1277919, 1277921, 1278068, 1283609, 1285618, 1285780, 1285819, 1285861, 1286178, 1286293, 1286484, 1286643, 1286881, 1286909, 1287033, 1287061, 1287225, 1287265, 1287275, 1287276, 1287679, 1287753, 1287962, 1288253, 1289088, 1289342, 1289353, 1289747, 1289877, 1289912, 1290079, 1290389, 1290649, 1290650, 1290787, 1290807, 1290847, 1290936, 1291043, 1291336, 1291500, 1291536, 1291657, 1291690, 1291889, 1291995, 1292283, 1292626, 1292802, 1293010, 1293126, 1293157, 1293346, 1293816, 1294025, 1294244, 1294285, 1294351, 1294355, 1294529, 1294858, 1294937, 1295439, 1295444, 1295461, 1295686, 1295853, 1295887, 1296257, 1296304, 1296423, 1296453, 1296813, 1296842, 1296944, 1297095, 1297299, 1297708, 1297777, 1297894, 1298211, 1299053, 1299317, 1299463, 1299464, 1299727, 1299800, 1300103, 1300358, 1300412, 1300472, 1300693, 1300758, 1300863, 1301259, 1301338, 1301473, 1301483, 1301616, 1301918, 1302079, 1302141, 1302200, 1302269, 1302980, 1303201, 1303419, 1303658, 1303659, 1303752, 1303782, 1304124, 1304693, 1304788, 1305121, 1305235, 1305249, 1305286, 1305431, 1305509, 1305595, 1306213, 1306230, 1306331, 1306482, 1306714, 1306779, 1307250, 1307272, 1307499, 1307785, 1307871, 1308005, 1308161, 1308390, 1308566, 1308902, 1308973, 1308993, 1309025, 1309159, 1309246, 1309481, 1309658, 1309727, 1309845, 1309855, 1310051, 1310114, 1310423, 1310474, 1310740, 1310911, 1311072, 1311129, 1311392, 1311764, 1311916, 1312023, 1312119, 1312278, 1312382, 1312410, 1312426, 1312813, 1312854, 1313258, 1313323, 1313365, 1313462, 1313515, 1313763, 1313973, 1314207, 1314221, 1314617, 1314709, 1314857, 1314930, 1315162, 1315293, 1315705, 1315800, 1316046, 1316187, 1316344, 1316418, 1316531, 1316544, 1316582, 1316746, 1317044, 1317125, 1317151, 1317172, 1317447, 1317721, 1317747, 1317813, 1317877, 1317879, 1318081, 1318098, 1318244, 1318392, 1318664, 1318674, 1318698, 1318835, 1319180, 1319302, 1319758, 1320090, 1320186, 1320272, 1320302, 1320463, 1320626, 1320792, 1320863, 1320986, 1321181, 1321371, 1321380, 1321434, 1321534, 1321863, 1322243, 1322343, 1322470, 1322547, 1322737, 1322890, 1322926, 1322975, 1323467, 1323540, 1323772, 1323803, 1323819, 1323861, 1324031, 1324207, 1324709, 1324918, 1325026, 1325087, 1325501, 1325565, 1325601, 1325675, 1325972, 1326321, 1326750, 1326970, 1327125, 1327396, 1327532, 1327626, 1327627, 1328221, 1328332, 1328366, 1328521, 1331158, 1332908, 1335704, 1335767, 1340723, 1346879, 1346880, 1346881, 1346882, 1346883, 1346885, 1346886, 1346978, 1346980, 1346981, 1346987, 1346988, 1346992, 1351274, 1351275, 1356513, 1358138, 1358142, 1376110, 1379628, 1417824, 1417833, 1417905, 1417930, 1417934, 1438578, 1438582, 1443919, 1443924, 1444117, 1444285, 1444287, 1444288, 1444289, 1444290, 1444291, 1444293, 1444294, 1444295, 1501363, 1503827, 1512419, 1512850, 1512879, 1518794, 1518795, 1518796, 1518797, 1518798, 1518799, 1518800, 1518801, 1520714, 1520716, 1520718, 1521302, 1521647, 1521650, 1521651, 1526840, 1526842, 1526846, 1526847, 1547558, 1548207, 1548222, 1548225, 1548233, 1548236, 1548266, 1548271, 1548286, 1548291, 1548292, 1548301, 1548319, 1548338, 1548339, 1548353, 1548367, 1548368, 1548371, 1548375, 1548376, 1548378, 1548380, 1548384, 1548387, 1548435, 1548569, 1548571, 1548572, 1548589, 1548937, 1548956, 1549000, 1549043, 1549088, 1549119, 1549191, 1549239, 1549300, 1549313, 1549318, 1549324, 1549337, 1549346, 1549363, 1549366, 1549368, 1549384, 1549585, 1549586, 1549628, 1562417, 1570585, 1570588, 1572306, 1572492, 1573976, 1573977, 1576559, 1581043, 1586197, 1608623, 1608626, 1608627, 1613549, 1614297, 1614298, 1614299, 1614300, 1614301, 1614302, 1614451, 1616076, 1617190, 1617194, 1623452, 1623546, 1623548, 1623549, 1623551, 1623552, 1624061, 1628920, 1632451, 1724957, 1726441, 1727665, 1727707, 1746773, 1758901, 1758903, 1762679, 1763188, 1763189, 1763190, 1778741, 1778984, 1781201, 1782715, 1786822, 1790836, 1794799, 1798505, 1817452, 1817453, 1817457, 1817458, 1817461, 1817464, 1817466, 1817469, 1823004, 1826892, 1826902, 1833739, 1835705, 1835707, 1835708, 1835710, 1841832, 1841839, 1841840, 1841842, 1841844, 1945502, 1945508, 1945510, 1947700, 1947703, 1947704, 1947737, 1947742, 1947743, 1947744, 1947749, 1954163, 1954174, 1964099, 1964107, 1964108, 1964109, 1964210, 1964212, 1964214, 1967293, 1969171, 1969173, 1969174, 1969175, 1970049, 1970050, 1970224, 1970227, 1970664, 2052564, 2053979, 2056281, 2060432, 2061092, 2062014, 2068248, 2068250, 2068251, 2068253, 2068382, 2068383, 2068384, 2068385, 2068507, 2073349, 2074229, 2074384, 2083456, 2083457, 2083888, 2083889, 2083890, 2083891, 2092006, 2092483, 2093064, 2093065, 2093067, 2093068, 2093070, 2122094, 2131081, 2179352, 2183997, 2200151, 2203725, 2203774, 2214185, 2214857, 2215072, 2216597, 2219121, 2219226, 2219404, 2219470, 2219906, 2220911, 2226885, 2231332, 2232020, 2233994, 2235624, 2236573, 2237016, 2237497, 2238367, 2239249, 2243384, 2243431, 2244758, 2262194, 2262245, 2262687, 2262815, 2263201, 2264184, 2264390, 2264405, 2266003, 2268212, 2268810, 2269075, 2269744, 2270104, 2270754, 2271122, 2274986, 2276127, 2276395, 2276419, 2276558, 2276729, 2276955, 2278987, 2279226, 2281590, 2284343, 2284852, 2285831, 2286927, 2290696, 2293119, 2294264, 2296597, 2297516, 2303227, 2307040, 2312792, 2313545, 2314762, 2315300, 2317025, 2318005, 2320445, 2321539, 2326152, 2328337, 2329389, 2334624, 2343377, 2343786, 2347503, 2347821, 2350284, 2350585, 2353488, 2354550, 2355503, 2355605, 2358361, 2359024, 2359364, 2360553, 2360994, 2361529, 2363541, 2364012, 2365695, 2366878, 2367098, 2367162, 2369409, 2372472, 2373948, 2374698, 2377606, 2377851, 2379259, 2379474, 2380263, 2384047, 2384069, 2385807, 2387646, 2387973, 2394314, 2396787, 2398399, 2401520, 2404870, 2404886, 2405496, 2408205, 2410474, 2412550, 2414397, 2415283, 2419368, 2423779, 2424769, 2425015, 2432813, 2438978, 2442814, 2443013, 2443073, 2444408, 2448077, 2448544, 2449715, 2450707, 2453142, 2455517, 2456764, 2459769]"
493,"[8062, 8632, 23721, 47573, 47619, 47621, 48191, 49931, 50068, 50254, 50640, 50908, 51929, 52696, 61315, 95663, 115841, 118719, 123382, 144554, 150774, 151991, 168418, 168932, 188773, 188804, 189110, 189624, 190119, 204361, 251777, 256904, 257023, 258450, 268526, 307667, 313194, 313565, 313728, 321824, 322803, 334592, 335273, 344591, 345080, 356083, 360449, 360511, 370502, 383065, 415834, 421386, 429181, 443901, 446301, 463083, 463131, 464509, 465123, 499753, 499979, 500098, 505366, 523223, 523878, 560078, 563355, 586705, 608320, 624736, 663824, 946146, 1061484, 1073669, 1083052, 1091976, 1092090, 1103372, 1111689, 1116150, 1117047, 1141160, 1180204, 1180722, 1220034, 1285861, 1286293, 1287225, 1287276, 1287429, 1287502, 1287727, 1288792, 1289857, 1290155, 1290389, 1290847, 1290936, 1291336, 1291995, 1292283, 1293065, 1293346, 1294066, 1294151, 1295686, 1295834, 1296423, 1296706, 1297708, 1298337, 1298711, 1299053, 1299317, 1299463, 1299464, 1299727, 1299772, 1299800, 1300693, 1301082, 1301259, 1302079, 1302269, 1302980, 1303877, 1304061, 1306213, 1306331, 1307005, 1307871, 1308005, 1308390, 1308902, 1308993, 1309246, 1309280, 1309486, 1309876, 1310051, 1310423, 1311072, 1312410, 1312813, 1312854, 1313735, 1314617, 1315162, 1315705, 1316046, 1316187, 1316418, 1316582, 1316694, 1317044, 1317326, 1317447, 1317747, 1317809, 1318835, 1319180, 1320031, 1320096, 1320186, 1320272, 1320792, 1320933, 1322243, 1322737, 1322890, 1324918, 1325026, 1325601, 1325675, 1326321, 1327102, 1328332, 1331158, 1417824, 1417930, 1512419, 1548207, 1548233, 1548286, 1548291, 1548292, 1548319, 1548353, 1548368, 1548378, 1548435, 1548571, 1548772, 1548774, 1548937, 1548944, 1549000, 1549143, 1549300, 1549346, 1549368, 1549443, 1549460, 1549628, 1577839, 1590662, 1623452, 1623546, 1726441, 1778984, 1825956, 1927101, 2053979, 2297516, 2314762, 2438978]"
494,"[5105, 6614, 7343, 17283, 18594, 22664, 22689, 22733, 23003, 23048, 23721, 35874, 48376, 50068, 50122, 50219, 50254, 50593, 50908, 50944, 51929, 51979, 52696, 56458, 61315, 64671, 69890, 75146, 75654, 76767, 76768, 95663, 102283, 103903, 105171, 112162, 112277, 119029, 121457, 140626, 144554, 147398, 150774, 152957, 153013, 161022, 173051, 173052, 188699, 188773, 188804, 189109, 189110, 190119, 190143, 195649, 200849, 202595, 202771, 204361, 212379, 219568, 241824, 250427, 251777, 253443, 255474, 255815, 255833, 255894, 256904, 258450, 259324, 291459, 291953, 307667, 313194, 313347, 313565, 313728, 318281, 318465, 335273, 345080, 351400, 351401, 351719, 355708, 355890, 356017, 356018, 356083, 360430, 365103, 365281, 372805, 388244, 388245, 388246, 388299, 388310, 394234, 419508, 421386, 425140, 429181, 441905, 441951, 443413, 443988, 446301, 456066, 461993, 463083, 465123, 481621, 499753, 499979, 500098, 505366, 508470, 518466, 523223, 552546, 561487, 563355, 569664, 581042, 584183, 586705, 608320, 611647, 612049, 621080, 621081, 624736, 663824, 668976, 675133, 840903, 946146, 1061484, 1073669, 1083052, 1086372, 1087199, 1088506, 1090888, 1092090, 1098478, 1099446, 1107252, 1107730, 1107750, 1107959, 1109075, 1111689, 1116150, 1141160, 1167460, 1167476, 1167480, 1180722, 1285618, 1285861, 1286293, 1287061, 1287622, 1289122, 1289342, 1289912, 1290079, 1290155, 1290389, 1290807, 1290847, 1290936, 1291043, 1291133, 1291226, 1291336, 1291657, 1291690, 1291995, 1292283, 1292485, 1292621, 1292626, 1293010, 1293157, 1293346, 1294025, 1294351, 1294403, 1294670, 1294858, 1295051, 1295439, 1295466, 1295686, 1295887, 1296304, 1296706, 1296842, 1296944, 1297708, 1298337, 1298711, 1299037, 1299317, 1299464, 1299800, 1300472, 1300693, 1300758, 1300863, 1301082, 1301259, 1301483, 1301616, 1302079, 1302141, 1302269, 1302867, 1303592, 1303659, 1303752, 1303782, 1304061, 1304788, 1305235, 1305249, 1305431, 1305509, 1305886, 1306213, 1306482, 1306714, 1307005, 1307785, 1307871, 1308005, 1308393, 1308633, 1308902, 1308993, 1309321, 1309377, 1310051, 1310423, 1311392, 1311645, 1311764, 1311949, 1312023, 1312119, 1312910, 1313323, 1313973, 1314617, 1315162, 1315705, 1316187, 1316344, 1316418, 1316544, 1316582, 1316609, 1317447, 1317747, 1317809, 1317813, 1317877, 1318090, 1318664, 1318674, 1318835, 1319180, 1320058, 1320186, 1320272, 1320566, 1320626, 1320792, 1321181, 1321371, 1321465, 1321863, 1322470, 1322737, 1322890, 1323819, 1323861, 1324031, 1324918, 1324971, 1325026, 1325501, 1325601, 1326308, 1326321, 1326750, 1328332, 1328697, 1331158, 1340723, 1417824, 1417905, 1417930, 1417932, 1417934, 1438578, 1438580, 1438582, 1511951, 1548207, 1548222, 1548233, 1548286, 1548291, 1548292, 1548301, 1548319, 1548339, 1548353, 1548368, 1548375, 1548376, 1548378, 1548384, 1548435, 1548569, 1548571, 1548572, 1548585, 1548774, 1548937, 1548944, 1549052, 1549119, 1549143, 1549318, 1549346, 1549363, 1549368, 1549384, 1549443, 1549586, 1549628, 1613548, 1623546, 1623548, 1623549, 1623551, 1628920, 1704535, 1704778, 1706004, 1726441, 1746773, 1825801, 1825956, 1833739, 1835814, 1835817, 1841832, 1841840, 1841842, 1841844, 2068248, 2068253, 2068383, 2068384, 2068385, 2093064, 2093065, 2093067, 2093070, 2219906, 2237016, 2297516, 2314762]"
495,"[4775, 63252, 399864, 399865, 399867, 399868, 399869, 399870, 399871, 399872, 426604, 426606, 426607, 426657, 426702, 426749, 426884, 426929]"
496,"[16592, 42503, 49931, 118239, 373381, 425237, 444029, 823586, 1572225, 1798505, 2398604, 2469870, 2476279]"
497,"[1336035, 2342815, 2347933, 2360200, 2362789, 2371556, 2379630, 2382841, 2388039, 2413010, 2447298, 2449507]"
498,"[148, 5105, 5818, 6614, 7343, 7427, 17283, 18594, 22404, 22664, 22689, 22693, 22733, 23048, 23721, 37586, 37587, 38114, 38217, 43323, 47573, 48376, 50219, 50254, 50593, 50595, 50640, 51929, 51979, 52696, 56458, 61315, 64671, 69890, 74878, 74927, 75194, 76767, 76768, 84295, 90396, 95663, 102283, 103903, 105171, 108462, 112277, 118719, 119029, 121457, 123382, 124762, 124792, 125369, 125429, 125575, 140626, 147398, 150774, 152957, 152995, 153013, 161022, 168932, 188699, 188773, 188804, 189109, 189110, 190119, 195649, 212379, 217945, 219568, 231557, 231558, 232646, 233518, 250427, 251777, 255039, 256904, 257023, 259324, 291459, 291953, 312571, 313194, 313563, 335273, 345080, 356083, 360430, 360511, 365103, 366779, 383065, 384880, 421386, 425249, 429181, 443413, 443901, 443988, 446301, 454215, 463083, 474448, 481621, 486915, 499979, 500098, 505366, 508470, 518460, 523878, 553879, 563355, 567388, 569664, 586705, 598111, 608320, 611647, 612049, 698026, 835306, 840903, 869270, 942038, 946146, 1064111, 1083052, 1086372, 1087199, 1088713, 1090888, 1098478, 1107252, 1107730, 1108578, 1109075, 1116150, 1141160, 1180722, 1213690, 1246861, 1285813, 1285861, 1285885, 1286293, 1286484, 1287033, 1287061, 1287225, 1287265, 1287276, 1287429, 1287727, 1287753, 1288206, 1289088, 1289342, 1289573, 1290155, 1290389, 1290787, 1290807, 1291690, 1291995, 1292283, 1292392, 1292530, 1292626, 1292644, 1293010, 1293126, 1293346, 1293850, 1294025, 1294047, 1294285, 1294355, 1294858, 1295051, 1295439, 1295461, 1295686, 1295834, 1296172, 1296304, 1296423, 1296453, 1296631, 1296944, 1297708, 1298222, 1298711, 1298762, 1299317, 1299377, 1299492, 1299769, 1299800, 1300472, 1300693, 1300758, 1300863, 1301082, 1301149, 1301259, 1301483, 1302079, 1302141, 1302269, 1302843, 1303592, 1303659, 1303752, 1303782, 1304230, 1304693, 1304788, 1304857, 1305121, 1305235, 1305323, 1305431, 1305509, 1305776, 1306213, 1306482, 1307005, 1307499, 1307785, 1307871, 1308005, 1308390, 1308902, 1308973, 1308993, 1309280, 1309727, 1309876, 1310051, 1310335, 1311392, 1311461, 1311764, 1311949, 1312119, 1312382, 1312410, 1312910, 1313101, 1313323, 1313365, 1313858, 1314554, 1314617, 1314781, 1314961, 1315321, 1315475, 1315705, 1315921, 1316187, 1316582, 1316746, 1317222, 1317447, 1317747, 1317809, 1317877, 1318292, 1318557, 1318664, 1318674, 1319180, 1319730, 1319848, 1320105, 1320186, 1320272, 1320302, 1320626, 1320792, 1321278, 1321380, 1321434, 1321863, 1322243, 1322547, 1322737, 1322890, 1322926, 1323432, 1323772, 1323819, 1323861, 1324031, 1324070, 1324709, 1324918, 1325087, 1325501, 1325565, 1325675, 1326321, 1327211, 1327318, 1328332, 1331158, 1417824, 1417859, 1417905, 1417930, 1417932, 1417934, 1548207, 1548222, 1548233, 1548271, 1548291, 1548339, 1548368, 1548378, 1548380, 1548384, 1548387, 1548435, 1548571, 1548772, 1548774, 1548937, 1548944, 1548953, 1549000, 1549052, 1549088, 1549119, 1549143, 1549300, 1549346, 1549363, 1549368, 1549443, 1549460, 1549628, 1581043, 1590662, 1590665, 1616076, 1623546, 1778984, 1825668, 1833739, 1835814, 1835817, 2052564, 2060432, 2297516, 2314762]"
499,"[2262, 11501, 18084, 93858, 259664, 490954, 491022, 491023, 556194, 1449695, 1562269, 1612683, 1612686, 1724777, 1724778, 1724779, 1748924, 1748925, 1748926, 1832186, 1832196, 2184121, 2335186, 2341871, 2342842, 2351982, 2366968, 2373471, 2375228, 2376167, 2376930, 2377303, 2379228, 2395206, 2400209, 2417993, 2437543, 2438751, 2441282, 2463458]"
500,"[2866, 14709, 41764, 54680, 54705, 54917, 55042, 55335, 55372, 55441, 55476, 55589, 56081, 75901, 81028, 81146, 88187, 88190, 88222, 88234, 88293, 88340, 88383, 88401, 88423, 88542, 88859, 118583, 149029, 149030, 149820, 150353, 151722, 151991, 198067, 198357, 272568, 299238, 334592, 357938, 379003, 419032, 479995, 509060, 509122, 552106, 560078, 573927, 575319, 575320, 575359, 596440, 625589, 625907, 630038, 650126, 675699, 677886, 677890, 678119, 678150, 678212, 678213, 678256, 688110, 1075928, 1293234, 1344747, 1344753, 1344756, 1344765, 1345336, 1518794, 1518795, 1518796, 1518797, 1518798, 1518799, 1518800, 1518801, 1590098, 1617190, 1617191, 1617192, 1833732, 1833739, 1927003, 1969739, 2200907, 2302487, 2304287, 2307093, 2309986, 2314762, 2314781, 2314844, 2357833, 2363671, 2364304, 2380881, 2426817, 2462317, 2462532]"
501,[232640]
502,"[27370, 160170, 160650, 365285, 365300, 372567, 412000, 412001, 615709, 615779, 615973, 616042, 1823088, 1823101, 2347453]"
503,"[5801, 5990, 11305, 11501, 14440, 27307, 37586, 37694, 37939, 38325, 38466, 38512, 38546, 38547, 38575, 38624, 38705, 55671, 60597, 63252, 71516, 82983, 88686, 106148, 106149, 106183, 106224, 106406, 106442, 106477, 106503, 106504, 106505, 106580, 106813, 106939, 106940, 106958, 106962, 107006, 107204, 107206, 107236, 107238, 107975, 110754, 110781, 110837, 111385, 111877, 111908, 120495, 120509, 125067, 146324, 146469, 146828, 147109, 147291, 147292, 147959, 147961, 147984, 147985, 148047, 148469, 148542, 148568, 148570, 148571, 148581, 148658, 148671, 148674, 148709, 148739, 148749, 148779, 148782, 148864, 164972, 165774, 195734, 242446, 283849, 283861, 284013, 284139, 285404, 285419, 285443, 285638, 295950, 329494, 361469, 363802, 363803, 373381, 393363, 402451, 403494, 403499, 514581, 579824, 595412, 595717, 625898, 625907, 628173, 708817, 1060763, 1060786, 1060792, 1060798, 1161785, 1161786, 1161787, 1161788, 1161789, 1161790, 1161792, 1161793, 1161911, 1161912, 1243552, 1265863, 1276915, 1278358, 1278361, 1278362, 1278363, 1299463, 1339206, 1339207, 1339208, 1349051, 1349155, 1349158, 1349159, 1349160, 1349161, 1349163, 1349164, 1349165, 1349166, 1349167, 1349168, 1349169, 1349170, 1351456, 1444288, 1447356, 1521647, 1521650, 1521651, 1572289, 1572299, 1572300, 1572390, 1572395, 1572464, 1572465, 1572466, 1572467, 1572468, 1572469, 1572470, 1572472, 1572474, 1572475, 1572476, 1623023, 1733069, 1733080, 1733093, 1733094, 1733095, 1733096, 1733097, 1733385, 1733386, 1733387, 1733388, 1782715, 1782722, 1833966, 1843690, 1844770, 1967293, 1967299, 1967301, 1967305, 1985360, 1985361, 1985364, 1985367, 1985368, 1985369, 1985370, 1985371, 2073349, 2084598, 2084601, 2162665, 2203721, 2265131, 2266798, 2267001, 2276439, 2347531, 2348484, 2372927, 2373329, 2411445, 2416550, 2422910, 2440316]"
505,"[41838, 51929, 52696, 130909, 207242, 343004, 343005, 343006, 343217, 343219, 705959, 705960, 705983, 705984, 705985, 706011, 706012, 706013, 1050097, 1424604, 1424605, 1424606, 1424608, 1521326, 1521328, 1948518, 1948532, 1948534, 1948536, 1948537, 1948538, 1948539, 1948541, 1948542, 1948543, 1948544, 1948547, 1948548, 1948549, 1948550, 2111955, 2120966, 2122776, 2129130, 2132498, 2133628, 2139943, 2140207, 2144526, 2145531, 2148936, 2151558, 2157708, 2161344, 2177768, 2186302, 2192614]"
506,"[4775, 5295, 9097, 157810, 210075, 210339, 315816, 316040, 366734, 382090, 382092, 486020, 554594, 573804, 1166781, 1790836, 2486456]"
507,[351857]
